OTU_ID	SRR10153291	SRR10153292	SRR10153293	SRR10153294	SRR10153295	SRR10153302	SRR10153313	SRR10153324	SRR10153325
9a5a8caa354f7983b4af50c7780db24e	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2268584129a18c29911602fc874d3d64	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb3527e04e2584e996e8bb9f4661ad74	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
60e8fc2cda7309253118269ae0bbc637	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
740eb76a52e5c04cb4b13821ec695901	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
f925987b8f1df2632913338ba04a7c9e	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
12c3b95da19ab0f753eb9872362de761	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
2f702202f018e285073dac64b52b45e3	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
15078f935ee69b8c819ca95ce72ce2d9	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
3789c2d0dcfe9dbb29dc1a873967421a	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
f7f424fabcf97a49b818eda854628cd4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
46f858ce176ea9a024be24bb9f64b8c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
0c0626f2167f15e842ce1b2ecd83790a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
20169093b321f21293a7edafa8371cf2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
b965aad0819b1dcecb7fc481787511c3	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d49ba28acf89f8a4ed1245c818fc54f0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f2600ff58c934fa6dfc117b7948e3afa	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3caa906b16a5e0ce287fbf2521c2b5f9	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7eb3e6356387dbad6f7ea91dd5a0cd2	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3ed50334a21675e5cda33b863d54868f	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
1b2799d7cec3c2618917c3c0ba8c8013	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
f41c4127889cfdb29363df6b588b1a69	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
4b67a74d1c16b7ef905e042a39372179	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
ae36e2d0f0202db09ee34e9353c90de0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
f3affb4d5cf08dd29fe26410bd1e019e	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
8023a921e2c78d4cc7f2d8932e514851	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
d818b1fb20187a451d43fac656ca824e	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
690834206baa54e03bfcf50d728f2ef2	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
b26510340411832eac98c304862e5374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
6ae81abd63a72cd51a7a5d80cb9ba5b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
9d93966ae7492d4db63c8398d829b139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
2d14c3c697649ddf1c671458454723c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
c12bf9932029e34d7d7746625d430b18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
618ab76ded66027118fc7b4fdb5b764e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
877f8c370b173eed938b216d550660ff	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7cc135262e57d708db406f22566b120d	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d41f1f056c65b8aa471565ad86be4b2	6.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
8670d5530a0be4d2373730e9f4247600	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5620a48f57dc547ee7fbeb170185e6c	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
fd20fa04ca0156903668183b895bc182	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
bc7493a65e779a0dfa20a9988fbb14e6	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
a9892ea9060b52f02f1df1f6b7fb1915	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
5172c74556c90126a667f94daa8e26f5	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
917f54da53b9c2cc14707d8b3edec57c	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
ceb1a55f0259aa3c57ed8ab5debbad8c	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
0a5ffca61b69b0e3c55aff64264c86bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
e5d27e67ecc626aea115db9e097d810b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
8949785a7b4f01d97dac6c950fca7cc4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
f0a477e6b93ab74ca156f53f093baa48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
14de5552acd2dffdadeb811403dbef1e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
ebf6e14a922318b1987861267808ac46	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1580e39d971392b96b81d8e2d783059a	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37e2679799e00ad2c3e96f2986618bda	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
de7bab3064b7eeaa6b54bb820bcd34c4	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02a3cb7b7d3bb0566517bd96e7e698b7	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c91dbb79931cbc2afde33b6217de214	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce8486e5765abaf4019ba52c6aef3686	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
b4e1f3d987356b345fb23cb0acf51491	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
d4189fe8b541d1d8591b725d6110b81a	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
e38696bdc0b33c2d7e6803e23e81ea06	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
4b0bd8b59ed55329c17c57e414b624d0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
3f02e1c74b4aa70b8d950473872e519d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
1615aa974d9f97ffa70d270be5fc89bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
c2a95684e006e0850da91e081268fd3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
05fc81219b956f4448cfe1623f6a89e9	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a31d33d7d59abdf01e0d234052c3f7fc	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81c4b5980ae47f22e7ec23bc64635991	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
bb60b6e6b5c4b025e3f77544f14084de	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
b0bb5d84db597fc36ceca481e56d3ebb	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
1cda8eb4ce18188f34d5b5054078cb04	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
cf3a192158b30253558e5b953d0c2819	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
a8b6c6ba98db1e1b56de26d076cfabaf	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
eceaf6b475efa9a9b4209270ba2885cc	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0
6964998bf6cecfb518057b50b4a60245	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
d034f022c6198029c8caec8276e438a6	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
4b69f25240caa3cfd48c2c05b42af159	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
412fbffd75c62cc33f3a6c4e7eb484f2	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
dc8bc8ca0131535d2adccc90f4470b1e	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
45fad6bfd6ed88bfe1f097db40c8752c	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
d130f94b4b8abd970b7ce3ac6777938d	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
fd5bca1ea3f05badbff2465360260692	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
51ad34e8c598f8d533b79208c976781b	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
8b73351e77f0c2f4f71a2cc58343966e	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
1bb9488f7ca9fd5cae5a664cd5c1701e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
814b3898596160bbc7d6ca2594e53753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
05f2d48486b916861bb6770d4c5f0ec2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
566083aab8f6d002be9ef41848ac14fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
c61643e9d4d32c1bf285abba88b3ce96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
94ad486ac0142262bbf513e58f97a77c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
99a325f4eb1167b71182e1fe59ba1f4e	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25bcfd41e68dcf2038096034422f85be	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea0841a8ed683a8c9e31bda4d6605700	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c0c5df055d7b5055079834cb92e59974	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b3e87ae9e28a8e54cc7a1fb7ebfc70af	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e60bd8285bd61dae1212b76771c7aa6	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
de2565c818d69305c8343cf587e647c8	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce76841516182ef0c5b035efc2ee0980	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
daf75fc472f0e8d2e4baac7fa9aa1195	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
65b72994bd6d129c7aa97b7973aa4f4d	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
0505c6d20d0a39d042ff0873570defa7	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
e7bc0f9ff758acc6ce1803e1028a50c9	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
d35645c7f02d9ace0ff25f40436cba36	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
b328ab1a5f809b47cfe59208478d038a	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
c50897ee832dddac5551bb3865da9766	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
ce2153bd001b7ec804c8c606f8d95203	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
1ea760571c7cab79ffd28bedf46c1030	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
a5517f48c1c3f22d5ca14ccd8b730bd8	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
9d5fdc0041d7e6713a75620bac4a3c35	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
3ac7b0994aaa1b57b13e65aecf181f7c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
8e28c7eb082ffa795462a639ffa13753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
673609f00ea028d831c8d94d1a67dd84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
b52e28e19b269b22c361c269f8adf542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
d63491ca92e4bd1b49a73cc66180cd04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
dc7afe1ed40a1e7dd88dbd6eacb54ce4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
b8f81b511f89a1f5f3a8a9cec2a2abc4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
8616f8cb9808fbbbc9b1d07b8b522469	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5efe10fa3cd67cec1e247ae6e8f6684	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
3db86895ff6a7f75bbe6b89c67000473	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
fc8a81754f2b68e073936002cb86db69	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
a80b70bbbb47821fe234634d352443d0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
a437049628e1949980fc8f7315f6c485	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0
4616d159184d61e17630989fbe0a9b73	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
0b0ead0aa5c29d696a9e655542658253	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
37236f4fbca7f363b77af42cc82744f6	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
17c8b09c6aaaa7b860cc3d30a761571b	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
33f6be8501a3c1172e7d9d39637a4890	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
2c0a5f577be6deb2081b5cb5f38a9535	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
ffba24dc7c3e20c0c90c2aea7756be3c	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
6a76795f276931437d8a629a8a88a5fb	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
22f62f0072e4ecf1c11df129290d165e	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
877b3bce8bb171bde832e2a01ca5be40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
052769bb78a03ac5216861e07e4f5c61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
650818ad162cfc40eefe01f0c4a9e971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
4806dc8b841c4863b8614401b35e079b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
23f7430345500efede4621a2f0ba2333	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2a02b71e8660d3fedd913025e4d72366	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e24f45393819e32252175a9cdfd1288	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
8a331bc5b7c4dff5996465b267ca6c05	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
646e206c1c1e0e027fc3b304b4c4c0fd	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
cca8c41dec77a06281fab149227d1402	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
95fec243e316f24bbda8bae200dae025	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
eeee8891d7be8cddeb590fa0872c4054	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
d9974647cb05d2d24f52294e842eb5be	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c5a5e3f5780c3cb213d9d1cfe332532e	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
7fd4fbd1f7ac96b4bf7b7e50e252ffec	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
113dc8e8539c82d937501e51d20b76c1	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
2ad7d21ad755ff43ff448577dfb4cf6f	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
ffbef2d1e6fa972459eace7465f79d26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
76985f850dca3c0cb005d1b88f128f60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
5bee6e19d2d070e3912bb13d2581ed62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
eb81d61e6b3e3335f9ecd870a71e8f24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
b5ae361ecd428e52982f9cf57e77fced	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
bf5e7790b98c59aa00dad5c0a7c8deac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
29c3de292776a82e17219c5cd3796a4d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
45ef4c68edd5b2ce10753ee3293dc75e	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d728a873fafef2271eebec39f65eb44	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80b7a8dbf741e2da58919a2028e8ed92	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9ff1da28e25b38256216d04e2c8d3949	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79267c4161c289b3b4988de3921d734f	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67a94edb5dc5341e39b6b24f803d108c	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd92884dd973a834ec65bc63fcc363ac	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
8976092f5900d9e8b4cf4493a8f26704	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
fdc7b162174386ac67a8f58d66265c50	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
4b839f7f9eba62ebe769570970712b6b	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
287c09cab7e825ab9721e3fd3826e38e	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
1f8bc34feba5e088ec87b2c4483acb8d	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0
f2e6ef386f3896b8401af029bb7bb48f	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
c3e8c69952120857bda7c3537ec57c8d	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
cfb65c197b435af294c02b53244c568e	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
20f157c5593b4a6f84f712525e9246f5	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
7889260b04a950e797324af49659cb73	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
c3e34c3b8443fa597d78240b0adc7d0c	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
b5ba228b14f8756884e224d813dadcfd	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
c52aa0b582ee9a2dfa7ca5b95707bdec	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
e49b47375b420685dd46e005943ec5cf	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
9e4508190b434d8d823bddfbc115de40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
c3056a6eb6db2dbcc3a7e720e46f3005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
5083b3b6249cd1a983fd1a4d26045b30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
2fec6966b10fb0cd25d6d44785e6db0a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
aaa955c30a72a296331d3cb84c1aca63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
456db6a0535f6bbf93661084547a1dfa	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d9c93c4a827e88fe287d0499b241542	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d306b58bed96912ee86ae5ad206c3613	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95cbd0dee7febf14bb87623df5e84c3e	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
23bb66de284a9c9a2d107053b186895a	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
87c513b49d52a7f4477065df07b6a8d4	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
1ab7bb21614c2645e9fabdbbacc17893	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
29893b842794228cd1501e7fcaa367cb	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
ac3c4c3c422d677fcc119835ef8f8dda	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
33a80b676f0f3c4549c535a531208031	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
6349c24e99497ffdb9e71d3709832b7e	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
e984508a77725d1021989accb397b0a2	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
fbaf9daecd00fad5401c8b4af81f0410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
f1a98a39b7a553547a7d4e54ff3a9b7f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
8d7cd2585eecd139d9c83f969bf99767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
3297833718f794bf6abe8eccd931e589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
fcb8d0761d4705a30c63bfcc38bb268f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
e857350dff4c091fe53bb0e162aeb820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
8c1df17b6bc675b25c01049824669d19	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115f830045b31b7115e3ff42e3255c55	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e2bbe8091a84e7f5013cc3ba82d0df6	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108f32e87e6f38b378c889f5241762c9	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
58503ae0ef9cd9f0036adb56049db6cb	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
19c48976f8b3ca9908fe69aa4e2d907c	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
dbcff1538bea25b2d6e9269b446cfb26	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
ad8fef1e1726a79982d830a80e844450	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
fdc6c346d90c1ba463969f8303cb53cc	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
7264e4d64361950eec22a940be88bc95	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
bf96e1ce0d4686ff231531a6af145fb4	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
45322e777c9639fb52065064d4b6447e	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
f56ccaded1c1b01486fde677a315d526	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
c3f99f6f5e9ba2fba9abaeab417a43f5	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
7e1be30eed16ec104fceecae8ffe8a06	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
4d697b4b4a4b62635fc9dc1a4553290f	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
bd7d330580b82524c0df16873f37befe	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
c9b7536f6ce7ff017dad57a11cd3904a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
1eb1200dd8791f0280eae621b40ab6d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
9e898fba0163f118289b60e8fd8ff11f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
0ad3c0e5f2846689899c9494248577b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
34da38cf5ee747c72a30eea0bf15595a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
3745b7124ead06584e14b53d86a3aab4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
b107f2046e9ca3586a84c5310b850fcb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
43dffe08246005c75b0c81726a657654	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd31caef6d034ff9c2d0e8e69d49619a	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a6d1fc514e8c5534616cae4704c486d	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec8af6efa60898096aca89475af098d3	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
221834c128565a81fe6c71de1f43f31b	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ac1a181a41dafcfcf4a9519c41ea38b	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49614f83664072527b29d1086940afa8	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345522f6aa10cd2dca3045c9e0e86af3	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
3dc8124b07fcce6453c98f93f3a84f74	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
0fdf9df39ace217ea41667bb8267c1df	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
3de31d3964b77cdfa929a004b7ef4de8	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
1f3e02f9be9e8e42939e677cc057b3a7	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
7dcf62f09ae5eade43c4d6a0b0ff7f7c	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
683c40605fe0fccc2ac7f79038475322	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
581a3cd9eaa580bd01a8ff971a1462b1	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
7855c08103ba595d3bc1b14122bdf8df	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
35f8afaadd07f96ee9743936d4c98790	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
